1403638519.127829552 -0.00031 -0.00008 -0.00003 0.83299 0.00254 0.55327 -0.00370
1403638519.227829456 -0.00052 -0.00006 0.00001 0.83302 0.00240 0.55323 -0.00353
1403638519.327829599 -0.00090 0.00019 -0.00042 0.83304 0.00227 0.55320 -0.00337
1403638519.427829504 -0.00138 0.00059 -0.00195 0.83305 0.00223 0.55319 -0.00326
1403638519.527829409 -0.00097 0.00011 -0.00259 0.83291 0.00269 0.55339 -0.00391
1403638519.627829552 -0.00096 0.00004 -0.00197 0.83289 0.00274 0.55341 -0.00390
1403638519.727829456 -0.00055 0.00016 -0.00093 0.83295 0.00277 0.55332 -0.00387
1403638519.827829599 -0.00041 0.00013 -0.00064 0.83298 0.00277 0.55329 -0.00391
1403638519.927829504 -0.00035 0.00013 -0.00053 0.83299 0.00280 0.55327 -0.00400
1403638520.027829409 -0.00042 0.00019 -0.00073 0.83300 0.00284 0.55325 -0.00408
1403638520.127829552 -0.00033 0.00017 -0.00050 0.83298 0.00285 0.55328 -0.00408
1403638520.227829456 -0.00032 0.00011 -0.00051 0.83301 0.00289 0.55323 -0.00411
1403638520.327829599 -0.00039 0.00019 -0.00048 0.83298 0.00294 0.55328 -0.00409
1403638520.427829504 -0.00031 0.00014 -0.00035 0.83297 0.00292 0.55330 -0.00408
1403638520.527829409 -0.00024 0.00010 -0.00041 0.83300 0.00289 0.55326 -0.00415
1403638520.627829552 -0.00025 0.00010 -0.00040 0.83300 0.00292 0.55325 -0.00420
1403638520.727829456 -0.00035 0.00018 -0.00063 0.83303 0.00293 0.55321 -0.00423
1403638520.827829599 -0.00039 0.00029 -0.00070 0.83302 0.00290 0.55321 -0.00425
1403638520.927829504 -0.00050 0.00035 -0.00085 0.83296 0.00304 0.55330 -0.00421
1403638521.027829409 -0.00025 0.00005 -0.00038 0.83294 0.00307 0.55334 -0.00418
1403638521.127829552 -0.00018 0.00001 -0.00026 0.83297 0.00295 0.55330 -0.00421
1403638521.227829456 -0.00017 -0.00006 -0.00027 0.83298 0.00308 0.55328 -0.00410
1403638521.327829599 -0.00009 -0.00012 -0.00018 0.83298 0.00340 0.55327 -0.00400
1403638521.427829504 -0.00015 0.00007 -0.00029 0.83298 0.00312 0.55327 -0.00428
1403638521.527829409 -0.00002 0.00011 -0.00027 0.83304 0.00239 0.55318 -0.00448
1403638521.627829552 0.00007 -0.00002 -0.00027 0.83299 0.00266 0.55326 -0.00427
1403638521.727829456 -0.00010 0.00013 -0.00030 0.83299 0.00244 0.55327 -0.00470
1403638521.827829599 -0.00003 -0.00000 -0.00013 0.83302 0.00295 0.55322 -0.00447
1403638521.927829504 0.00020 0.00046 0.00012 0.83304 0.00279 0.55318 -0.00530
1403638522.027829409 0.00135 0.00126 0.00038 0.83331 0.00575 0.55274 -0.00682
1403638522.127829552 0.00164 0.00234 0.00513 0.83601 0.00761 0.54862 -0.00657
1403638522.227829456 0.00239 0.00448 0.02122 0.83389 0.00820 0.55175 -0.01163
1403638522.327829599 0.00531 0.00624 0.05260 0.82810 0.01077 0.56015 -0.01912
1403638522.427829504 0.00823 0.00638 0.09309 0.82581 0.01499 0.56297 -0.02962
1403638522.527829409 0.01044 0.00616 0.13915 0.82661 0.01836 0.56067 -0.04504
1403638522.627829552 0.01318 0.00485 0.18719 0.82536 0.02404 0.56049 -0.06364
1403638522.727829456 0.01990 0.00432 0.23678 0.81988 0.03685 0.56662 -0.07336
1403638522.827829599 0.02663 0.00745 0.28738 0.81413 0.03474 0.57501 -0.07312
1403638522.927829504 0.02815 0.00874 0.33810 0.80722 0.02563 0.58431 -0.07948
1403638523.027829409 0.03035 0.00921 0.37888 0.80353 0.01207 0.59137 -0.06694
1403638523.127829552 0.03063 0.00932 0.40464 0.80168 0.00452 0.59535 -0.05342
1403638523.227829456 0.02935 0.00189 0.40978 0.80052 0.00569 0.59706 -0.05157
1403638523.327829599 0.03104 -0.00463 0.38671 0.79878 0.00243 0.60043 -0.03792
1403638523.427829504 0.03173 -0.01153 0.34777 0.79970 0.00373 0.59932 -0.03581
1403638523.527829409 0.02914 -0.01880 0.30055 0.80596 0.00888 0.59101 -0.03257
1403638523.627829552 0.02423 -0.02627 0.25140 0.81572 0.01489 0.57752 -0.02910
1403638523.727829456 0.01898 -0.03348 0.20306 0.82247 0.01958 0.56781 -0.02727
1403638523.827829599 0.01255 -0.04028 0.15703 0.82515 0.02485 0.56362 -0.02895
1403638523.927829504 0.00537 -0.04587 0.11666 0.82490 0.02942 0.56408 -0.02211
1403638524.027829409 -0.00109 -0.04869 0.09116 0.82657 0.03676 0.56149 -0.01286
1403638524.127829552 -0.00499 -0.04880 0.09145 0.83095 0.04507 0.55443 -0.01012
1403638524.227829456 -0.00568 -0.04772 0.12152 0.83418 0.04728 0.54928 -0.01432
1403638524.327829599 -0.00394 -0.04728 0.17119 0.83322 0.04739 0.55041 -0.02332
1403638524.427829504 0.00035 -0.04639 0.22980 0.82869 0.04521 0.55695 -0.03209
1403638524.527829409 0.00576 -0.04560 0.29099 0.82101 0.04551 0.56776 -0.03891
1403638524.627829552 0.01296 -0.04352 0.34966 0.81363 0.04188 0.57855 -0.03917
1403638524.727829456 0.01958 -0.04001 0.39823 0.80888 0.03737 0.58596 -0.03096
1403638524.827829599 0.02640 -0.03681 0.43211 0.80718 0.03103 0.58926 -0.01643
1403638524.927829504 0.03064 -0.03260 0.45153 0.80618 0.03073 0.59053 -0.01996
1403638525.027829409 0.03212 -0.02949 0.45146 0.80389 0.03356 0.59337 -0.02322
1403638525.127829552 0.03467 -0.02806 0.42841 0.80152 0.03669 0.59658 -0.01754
1403638525.227829456 0.03722 -0.02854 0.38829 0.80224 0.04168 0.59533 -0.01603
1403638525.327829599 0.03660 -0.03133 0.33745 0.80853 0.04718 0.58627 -0.01816
1403638525.427829504 0.03412 -0.03183 0.28453 0.81985 0.05019 0.56992 -0.02290
1403638525.527829409 0.02965 -0.03081 0.23429 0.83135 0.05047 0.55255 -0.03160
1403638525.627829552 0.02773 -0.03302 0.19001 0.83746 0.04849 0.54321 -0.03507
1403638525.727829456 0.02534 -0.03431 0.15491 0.83780 0.04423 0.54315 -0.03345
1403638525.827829599 0.02386 -0.03479 0.12862 0.83479 0.03905 0.54837 -0.02976
1403638525.927829504 0.02116 -0.03889 0.11197 0.83201 0.03700 0.55311 -0.02152
1403638526.027829409 0.01732 -0.05238 0.10595 0.83240 0.03619 0.55281 -0.01451
1403638526.127829552 0.01341 -0.07686 0.11029 0.83513 0.03016 0.54909 -0.01217
1403638526.227829456 0.00804 -0.10987 0.12209 0.83615 0.02014 0.54805 -0.00922
1403638526.327829599 0.00125 -0.14833 0.13691 0.83319 0.01213 0.55280 -0.00692
1403638526.427829504 -0.00932 -0.19202 0.15154 0.82829 0.00199 0.56028 -0.00378
1403638526.527829409 -0.02104 -0.24040 0.16295 0.82277 -0.00980 0.56829 -0.00263
1403638526.627829552 -0.03314 -0.29650 0.17092 0.81674 -0.01851 0.57671 -0.00180
1403638526.727829456 -0.04764 -0.35922 0.17739 0.81281 -0.02510 0.58198 0.00281
1403638526.827829599 -0.06425 -0.42653 0.18189 0.81065 -0.02810 0.58472 0.01236
1403638526.927829504 -0.07903 -0.49142 0.18438 0.81223 -0.03034 0.58237 0.01428
