time,cpu_usage,memory_usage
0.0,0,9551872
1.403108,0.9059708340341585,82915328
2.908866,0.9813971780325922,168632320
4.906619,1.0271299319785778,311623680
6.36952,1.0005101630253859,417005568
7.454571,1.0037122485486858,481492992
9.141741,1.0010432813527979,593952768
10.538962,1.0260368703304632,707338240
12.051495,1.5987538076855183,820363264
13.993805,1.5493260519690473,854114304
15.434942,1.7015875770311912,884039680
17.262283,1.862313175263949,918716416
18.45266,1.80238811317759,938766336
19.605069,1.9391763644678235,959827968
21.509541,1.7214443215757438,989372416
23.473716,1.5454870930543358,1019916288
25.221613,1.502422123843682,1046880256
26.52576,1.481155306878749,1066070016
27.871033,1.4661340508580787,1085562880
29.418992,1.4593386969551518,1108234240
30.535653,1.4546929247103642,1123676160
32.05759,1.5110856559765615,1149775872
33.306778,1.5610745604344582,1169199104
35.223577,1.5985635901312554,1201954816
36.44753,1.6847104700915803,1223901184
38.278271,1.8702665445303295,1261928448
39.548103,2.080926072897832,1286127616
40.728874,2.176645723853313,1306218496
41.942053,2.213342179513493,1328885760
43.537619,2.2366866867306023,1359458304
44.927113,2.3084916933790285,1387245568
46.366329,2.214098641899479,1417826304
47.890748,2.24384863019944,1442508800
49.812914,2.217446799079788,1477300224
51.384425,2.3522915639788713,1504772096
53.058325,2.1533556658103827,1539186688
54.105214,2.2576676887425506,1555386368
55.145937,2.2383201745325123,1572151296
57.101043,2.203686827721873,1611063296
58.380568,2.1906383048396867,1628962816
60.191826,2.15230989179896,1657241600
62.18959,2.296317091007747,1694793728
64.080554,2.397250547868706,1720102912
65.114162,2.143404290601466,1737781248
66.838755,2.2866933461982044,1749626880
68.141688,2.0321205710500845,1769803776
69.623555,1.9318300657211478,1785626624
71.547657,2.0003506705985443,1803665408
72.645807,1.9778134772116742,1817395200
74.438914,2.059756671520439,1838137344
76.015554,2.334992236020905,1859121152
77.854898,2.3630446093824755,1871323136
79.280409,2.3913633230469635,1896189952
81.251139,2.3576587477736677,1915342848
82.356532,2.4346878404332215,1924608000
84.223087,1.8906442478255396,1922584576
85.738569,1.8481203537884316,1945235456
87.52595,1.77683955910911,1972973568
88.594433,1.883073414364103,1990516736
90.327261,1.8752048553001222,2017198080
91.407648,1.9956737807841078,2025742336
92.8734,2.24878769941982,2041262080
93.970046,2.3973148053245987,2057388032
95.621895,2.2712841900197898,2077450240
97.554675,2.3676745045995924,2101055488
98.695016,2.0625713308562963,2106945536
100.63859,2.398527614075924,2136231936
102.43672,2.063335327812783,2152562688
104.058644,2.257912158646151,2170896384
105.266563,2.045113582947201,2180927488
106.659242,1.9646054388699765,2189385728
108.121225,2.293616888842073,2200457216
109.367134,1.8403693247259632,2183524352
110.868894,2.2562396554709143,2209218560
111.936187,2.367490397669618,2223517696
113.605242,2.2048965055076075,2247491584
114.706435,2.2314105438374563,2258124800
115.898427,2.384040835844536,2275368960
117.306751,2.500797871796547,2282586112
118.43765,2.412047540054417,2297995264
119.666289,2.1510608665360613,2302738432
121.4982,2.2405015019834478,2322309120
123.349475,2.233526213015354,2337116160
124.369398,2.2983129147984704,2354786304
125.39775,2.250175724849079,2371153920
126.644771,2.3242502187212564,2381516800
128.149543,2.335459609827934,2393350144
129.823609,2.308480534817624,2406694912
131.704697,2.339054374914943,2420645888
132.799016,2.1440742406921567,2435477504
134.542456,2.099701780388198,2408484864
135.857565,2.182054823592569,2430283776
137.743839,2.108175328716825,2461138944
139.012638,2.2724059886554135,2477240320
140.698841,2.1581954029259824,2492923904
141.743513,2.170354897996692,2499801088
143.24243,2.39408085437686,2519674880
144.621087,2.097499799442501,2525822976
146.593268,1.729722731331455,2532249600
