1403638523.077829599 -0.00727 0.00620 0.36437 0.80171 0.01179 0.59388 -0.06655
1403638523.177829504 -0.02105 0.00225 0.37951 0.80000 0.01247 0.59625 -0.06581
1403638523.277829409 -0.03555 -0.00495 0.36724 0.79707 0.01231 0.60112 -0.05639
1403638523.377829552 -0.04740 -0.00894 0.31734 0.79581 0.01119 0.60324 -0.05155
1403638523.477829456 -0.05340 -0.01221 0.23371 0.79996 0.01324 0.59812 -0.04629
1403638523.577829599 -0.06378 -0.01540 0.15223 0.80949 0.01708 0.58560 -0.03892
1403638523.677829504 -0.07247 -0.01887 0.07082 0.81933 0.01957 0.57211 -0.03185
1403638523.777829409 -0.07426 -0.02030 -0.00387 0.82458 0.02190 0.56462 -0.02807
1403638523.877829552 -0.07595 -0.02246 -0.06451 0.82583 0.02434 0.56285 -0.02479
1403638523.977829456 -0.08105 -0.02666 -0.10745 0.82642 0.03012 0.56203 -0.01572
1403638524.077829599 -0.08045 -0.03691 -0.11601 0.83042 0.03880 0.55569 -0.00992
1403638524.177829504 -0.07187 -0.04747 -0.08928 0.83594 0.04399 0.54694 -0.01168
1403638524.277829409 -0.06052 -0.05007 -0.02900 0.83782 0.04446 0.54384 -0.01770
1403638524.377829552 -0.03946 -0.04707 0.06745 0.83632 0.04179 0.54602 -0.02627
1403638524.477829456 -0.02832 -0.04479 0.15585 0.83076 0.03927 0.55429 -0.03254
1403638524.577829599 -0.02084 -0.04292 0.21580 0.82235 0.03750 0.56666 -0.03507
1403638524.677829504 -0.01280 -0.04024 0.26903 0.81602 0.03173 0.57634 -0.03051
1403638524.777829409 -0.00638 -0.03609 0.30872 0.81223 0.02642 0.58247 -0.01737
1403638524.877829552 -0.00193 -0.03165 0.33328 0.81074 0.02345 0.58479 -0.01319
1403638524.977829456 -0.00103 -0.02804 0.34144 0.80928 0.02549 0.58656 -0.01933
1403638525.077829599 -0.00247 -0.02740 0.32815 0.80667 0.02883 0.59006 -0.01678
1403638525.177829504 -0.00221 -0.02679 0.29396 0.80535 0.03330 0.59169 -0.01423
1403638525.277829409 -0.00320 -0.02775 0.24724 0.80816 0.03808 0.58756 -0.01415
1403638525.377829552 -0.00489 -0.02875 0.19390 0.81721 0.04277 0.57450 -0.01667
1403638525.477829456 -0.00820 -0.02896 0.14185 0.82958 0.04424 0.55607 -0.02512
1403638525.577829599 -0.01125 -0.03054 0.09562 0.83872 0.04335 0.54194 -0.03126
1403638525.677829504 -0.01317 -0.03302 0.05545 0.84170 0.03998 0.53751 -0.03192
