time,cpu_usage,memory_usage
0.0,0,113070080
1.919044,1.0339704696713572,199733248
3.442018,0.28420072502879234,614825984
4.94401,0.02383311895136592,614825984
6.065715,0.016289473613828948,614825984
7.771963,0.018114699035544655,614825984
9.372129,0.2556873405634165,672677888
10.774741,0.5299315733788104,699236352
12.263918,0.4237538721051964,708984832
13.29205,1.2168531044651854,699547648
14.692061,1.7143710163705856,713043968
16.277553,1.6057602624295801,726781952
17.726704,1.515863479375165,740667392
18.810858,1.6070871093958976,753942528
19.854624,1.9598949735860336,763912192
21.264418,2.1602992210209435,776376320
22.490376,2.1165126578561417,786862080
23.903197,2.2684034828191257,796946432
25.869105,1.7212034576389128,811511808
27.583589,1.5063095082835418,827494400
29.009994,1.688194249879943,841039872
30.461744,1.8485497124160497,853479424
31.481542,2.124474292948211,861700096
32.620683,2.318590898756168,869605376
34.134507,2.4205988285296045,882786304
35.343365,2.444815175148777,888950784
36.822361,2.401934488666636,899878912
37.94489,2.190021796318848,905269248
39.862849,1.5156258731286747,915447808
41.786926,2.0032263121486302,934371328
43.58931,1.5378905399737237,947433472
45.067544,1.3428226931595404,954306560
46.711148,1.1926114240413141,966619136
48.539777,1.343120548782722,980271104
49.740759,1.6853976221125713,986345472
51.62137,1.435439382732527,999387136
53.059404,1.3841127296016644,1007882240
54.106412,1.3360216359378345,1018552320
55.967743,1.6393705482796987,1039253504
57.7389,2.0012537838260527,1046585344
59.647327,2.0450237205824484,1055715328
61.421178,1.9813059755300755,1074028544
63.029495,2.023382471863445,1086296064
64.345848,1.8002706735959124,1096867840
65.478711,1.5105625207990727,1105133568
67.382885,2.1264449766670483,1118429184
69.335302,2.277813292959445,1138630656
70.77782,2.0128270829202823,1148620800
72.128156,1.8117630530475377,1160450048
73.531971,1.65543207117747,1169924096
74.660625,1.7349512543259493,1175789568
76.125666,1.6511904274351366,1187115008
77.275208,1.4909630435425587,1189924864
78.782288,1.6284099211720677,1204117504
79.884546,1.8336356796684623,1211449344
81.67283,2.1133261048021454,1221214208
83.496585,2.4255141381380723,1231921152
85.388554,2.461604312755653,1243901952
87.351987,2.4419358419665964,1261178880
88.377002,2.393056675268167,1270128640
89.48256,2.447947596598279,1276030976
90.831525,2.4584393827860618,1288421376
92.778464,2.4433337166701166,1296441344
94.600812,2.434027645104009,1309765632
95.898481,2.3559895844009526,1320632320
97.091297,2.2963986390189266,1323876352
98.618638,2.141603244462108,1340968960
99.718991,2.021002581898718,1349754880
101.212659,2.2066940203579377,1359822848
102.659462,2.2551399195329287,1370284032
103.76436,2.4058583507255875,1376075776
105.727421,2.3848313261788605,1387241472
106.898684,2.4203320185133483,1392799744
107.9803,2.4108215068933894,1401876480
109.600761,2.3917858967293877,1413812224
110.870953,2.3858497345283234,1421991936
112.461074,2.1560491226768277,1433251840
114.084504,2.1251095563097886,1446821888
115.878413,2.1818802012811127,1458454528
117.774509,1.938967900886875,1475850240
119.50492,1.5131487744819005,1489563648
120.553162,1.850267792170129,1494933504
121.703111,1.7301254038222564,1505067008
122.958991,1.94627412252763,1513762816
124.010492,2.2005087917177444,1522659328
125.381174,2.2017737659063155,1530429440
127.365145,2.1273812197859745,1551003648
129.06928,2.267200508175702,1556942848
130.142593,2.405221586806458,1564938240
131.647327,2.4113849869810875,1582432256
133.409379,2.4378349407395468,1583132672
135.129693,2.5033560512790105,1594290176
136.172408,2.4147631088072963,1601720320
137.990666,2.3530159537315387,1612070912
139.089233,2.2522897529235815,1622253568
140.715406,2.3175234750546223,1635995648
141.998032,2.2891649420797644,1644769280
143.626778,1.865506767783313,1655246848
145.02603,1.3692230913373717,1662050304
