time,cpu_usage,memory_usage
0.0,0,72130560
1.886362,1.0032081774335997,184942592
3.230666,1.0016912387376664,247119872
5.108918,1.0043478931474583,337428480
6.944362,1.0035241696287112,423542784
8.52498,1.0029369569370967,493797376
9.692952,0.986427392095016,627085312
10.85537,0.648793465861678,650272768
12.68644,1.2018741222345404,656633856
13.92468,1.4183832100400569,654127104
15.67118,1.2488650214715145,659746816
17.463232,1.2850888249894534,662814720
18.837607,1.2233174068212824,666611712
20.300406,1.2958999513945526,659537920
21.766462,1.2871850311311437,666644480
27.419727,1.2126382246365597,688353280
29.175597,1.2756176408276239,670072832
31.013333,1.2937970965361727,675606528
32.966806,1.3535425751981216,678674432
34.647764,1.1252634628586793,677064704
35.883378,1.1408104707457183,705785856
37.032291,1.3066331845840373,687411200
38.324176,1.535522453623968,685858816
39.373911,1.585284168861665,690204672
40.927202,1.7277690574399776,691712000
42.69506,1.3526428796883008,704040960
44.115103,1.6719825702461122,695304192
45.127362,1.192671502056292,708608000
46.730637,1.602170832826558,694050816
48.316955,1.3928790885560147,707743744
50.261801,1.5004870390766158,707264512
51.395993,1.073127910441971,713994240
52.66811,1.0649887038692196,717824000
54.661495,1.6341401916839948,713834496
56.081059,2.1480728794193147,711639040
57.104293,2.022222468174435,712318976
58.911951,2.019560957327105,715005952
60.215918,2.1403333029133407,718049280
61.60545,2.266215556748603,725794816
63.604551,2.1701644854362034,723034112
64.899755,1.7867138713283777,725352448
66.862704,1.8615714804612855,727388160
68.526048,2.149860862214912,733868032
69.669887,1.8349931039245908,733224960
71.461475,2.1934304393644073,744378368
72.74601,1.9001329586192668,739233792
73.944037,1.846926180294768,745390080
75.633848,1.6853417778674658,749764608
77.371376,1.6331666114157586,750436352
78.975731,1.3034685297206665,751259648
80.349437,1.3219475870382746,752955392
82.11076,1.4891359818727172,756350976
83.486573,1.5894918568148433,755605504
84.598376,1.2658152658339652,755605504
85.690163,1.3971686583555216,755998720
87.393564,1.7107126131779893,757231616
89.125892,1.2407298941078133,754884608
90.251434,1.710789906551688,754319360
91.744882,1.4389493293372115,754647040
93.678446,1.368746254067618,755834880
95.335177,1.4319309067072445,758939648
96.914303,1.2310269440184,753446912
98.599227,1.1109549154739324,755380224
99.710127,1.1404521145017554,746332160
101.391976,1.245896063201869,758673408
102.532078,1.125819864363013,754135040
103.95277,1.0855913399948758,758628352
105.475084,1.0576222481038735,775073792
106.875887,1.304196106090578,755261440
107.995057,1.230454441237703,756031488
109.624758,1.3355805543470858,755658752
111.574897,1.3623813348689504,751489024
113.358294,1.3480106431714307,758554624
114.50262,1.0943695590242641,777711616
115.802384,1.0643813161466236,770342912
140.089287,1.2004694381988514,786731008
141.366779,1.442613056676676,770150400
142.977826,1.3369390197803044,770379776
144.526508,1.2415250341903632,777646080
146.342479,1.3486113109735782,777011200
147.912516,1.372587121195233,778637312
149.525594,1.3237198244598216,778584064
151.524878,1.3993663301461923,776515584
153.316279,1.24228331456776,779538432
155.206652,1.192223320476964,779522048
157.061498,1.395405064355747,783470592
158.989174,1.390344337430149,783818752
160.455657,1.2943916785942966,785469440
161.723389,1.4300861270363137,784179200
163.103979,1.348151715570879,785096704
164.775954,1.4703098766428924,787054592
166.350174,1.440701509954136,785895424
167.981674,1.5412644682807233,787623936
169.053246,1.4870186277730288,788193280
170.41608,1.2736836115036754,791449600
171.877528,1.471682966482557,789913600
172.925604,1.3512886078872144,786624512
173.939702,1.5076534269863464,787542016
175.931714,1.748219066451407,790392832
177.344751,1.597011590637754,793530368
178.423642,1.5783286828789933,794439680
180.140746,1.6697756455054558,796454912
181.307002,1.4694801621599374,796491776
183.258224,1.219867246269261,794796032
185.165612,1.2754956416838106,797954048
186.33869,1.3786954550336805,811978752
187.746518,1.3568611378662734,799141888
189.44514,1.1809184527222654,794243072
191.36468,1.5731564812402972,798535680
192.576435,1.0779104918073372,798433280
193.981756,1.3474950626938613,801951744
195.018468,1.5712836438663773,798896128
196.386121,1.3565863519474604,806158336
198.087925,1.5676020129227572,806985728
199.495514,1.3042914273981965,801087488
200.904731,1.460958134907541,811220992
201.941978,1.5139610806297825,803319808
203.941257,1.1410136494206162,802086912
205.121462,1.2633337293097386,814977024
206.341169,1.3979404094589931,819417088
207.778356,1.4560923922913303,809508864
209.307502,1.5890498677039342,811913216
210.391722,1.8044905600339414,816922624
212.244394,1.9427632759603426,820396032
214.012653,1.6653327120065555,820125696
215.855281,1.6418033124428806,823930880
217.658601,1.358946914579775,821710848
219.028775,1.4755008422287972,824578048
220.070208,1.423784603522262,822910976
221.188689,1.7180110793120311,825782272
222.889852,2.0036046551682585,833777664
224.410529,1.5710346109002766,834891776
226.081014,1.588335904842007,839114752
227.792693,1.5287751868194912,838897664
229.448893,1.7413322249728294,844181504
230.987712,2.811654040533682,930983936
232.373905,2.7224209500408674,943292416
234.163616,2.0347581129020273,944111616
235.804778,2.4133560209168867,947376128
236.887294,1.9490934332610326,947134464
238.381214,1.9614553490146729,948690944
240.169249,2.3100929288296927,952037376
241.757873,2.048830660999708,955453440
243.053156,2.4278290419931396,958246912
244.98049,2.489736677711284,964464640
246.768218,2.565276843569044,967618560
247.81746,2.537338672108055,974622720
248.832857,1.9036933603309836,973615104
250.016446,1.5441908263763857,973549568
251.42736,1.538278972354091,973549568
252.621005,1.488623529608887,973549568
253.781204,1.349999625926242,974860288
255.513718,1.421967640088334,974831616
