time,cpu_usage,memory_usage
0.0,0,89649152
1.837421,0.9857823884673137,228618240
2.939311,1.0010316047881367,303955968
4.841056,1.0039777241428267,435552256
6.350296,1.0020494096366384,535429120
7.730126,1.0030970307936484,626262016
9.379444,0.8945507718948075,805076992
10.635117,0.23752303027938007,831324160
148.030665,1.245661770139743,1764614144
149.744707,1.208017990224277,1779298304
150.891481,1.346472156676032,1789657088
152.881348,1.3118180727656672,1790627840
154.612247,1.3230022242776731,1806458880
156.371421,1.264494487185463,1795784704
157.446716,1.2745296788323204,1804394496
158.538597,1.2763815827915312,1793830912
160.231862,1.2947071669230747,1809825792
161.349657,1.281459216582647,1821417472
163.283899,1.2647236876254366,1836388352
164.843163,1.2791771431906336,1849221120
165.920134,1.3039515260856607,1856745472
167.915446,1.2359711523811814,1864019968
169.559152,1.2708571465943423,1870905344
170.642467,1.2606720169110555,1880535040
172.630534,1.390252388878242,1889996800
174.575105,1.30736545695683,1896886272
175.635231,1.2728218749469404,1899651072
177.535986,1.2973101720105957,1918128128
179.453306,1.3287822413577286,1916280832
180.688661,1.4185005265692858,1927745536
181.857716,1.302426151036521,1936625664
183.262064,1.402678846696118,1916661760
185.103595,1.258501401279696,1932279808
186.232102,1.3291199319100369,1943224320
188.038859,1.2317027032412218,1960824832
189.185593,1.2334180158606967,1965957120
190.357498,1.1909158003421778,1971572736
191.487508,1.2343026743126166,1971716096
192.881248,1.200621219883192,1973182464
193.891721,1.2290981738255253,1983569920
195.332207,1.2240033099939882,1995976704
196.664083,1.2574850939576958,2006441984
198.320805,1.213042430775954,2019426304
199.533106,1.3334793718721671,2014375936
200.557311,1.1221071474948863,2025709568
202.220043,1.2074846854453996,2047221760
203.397115,1.2612798724292142,2035728384
204.621246,1.2541010880371464,2039095296
206.607493,1.1955757108758378,2058805248
208.166414,1.253800376670787,2017992704
210.147176,1.2611823151898107,2031665152
211.388311,1.1738118697804831,2045423616
213.184534,1.2186618922038077,2061463552
214.891268,1.3116958565306602,2075283456
216.741563,1.1479591567831076,2096676864
217.799294,1.268104591810205,2095902720
219.494922,1.271445015062266,2111860736
221.494525,1.205951911954523,2122391552
223.068224,1.1556743462377495,2116411392
224.974954,1.2225111384412055,2121551872
226.390297,1.2758744926141579,2123108352
227.770155,1.267066908334046,2144288768
228.818503,1.2192320422226208,2149490688
230.173788,1.2819977384830497,2150940672
231.670405,1.0843446760259974,2158256128
233.430918,1.2789823704795136,2132987904
234.767332,1.2467261649458925,2145370112
235.909635,1.2324206773509305,2162196480
237.568411,2.0355640622965367,2197135360
238.991144,1.5637426354769306,2204794880
240.966096,1.6778079431803912,2216239104
242.958576,1.3926208343371076,2224005120
244.512178,1.58570460645648,2233270272
246.117732,1.566102431933152,2238947328
247.36359,1.7727381282618084,2246627328
249.237979,1.8443339445547322,2253553664
250.802837,1.6393011998532774,2254143488
252.351495,1.5555108597250007,2270801920
253.454032,1.3498333661364652,2269143040
255.303491,1.359625848964481,2286252032
257.042682,1.3118862591860239,2285846528
258.897157,1.286090241712614,2268336128
260.134694,1.2383219588586039,2278019072
