1403636580.813555479 -0.15152 -0.01051 0.03982 -0.00554 -0.05616 -0.00729 0.99838
1403636580.913555384 -0.08249 -0.01381 0.02430 -0.01472 -0.04403 -0.01319 0.99883
1403636581.013555527 0.09201 -0.02049 -0.02704 -0.02214 -0.01403 -0.02211 0.99941
1403636581.113555431 0.05114 -0.02906 0.01060 -0.01723 -0.01622 -0.01504 0.99961
1403636581.213555574 0.10403 -0.02273 -0.02125 -0.01760 -0.00015 -0.01090 0.99979
1403636581.313555479 0.14378 -0.02283 -0.03384 -0.01709 0.01641 -0.00942 0.99967
1403636581.413555384 0.15135 -0.02169 -0.03970 -0.01972 0.02296 -0.01202 0.99947
1403636581.513555527 0.12624 -0.01849 -0.03505 -0.02242 0.01537 -0.01749 0.99948
1403636581.613555431 0.07778 -0.01410 -0.02168 -0.02223 0.00277 -0.01506 0.99964
1403636581.713555574 0.01881 -0.00705 -0.00507 -0.02107 -0.00572 -0.01449 0.99966
1403636581.813555479 -0.04540 -0.00366 0.01057 -0.01696 -0.00871 -0.01296 0.99973
1403636581.913555384 -0.11111 -0.00095 0.03017 -0.01424 -0.01539 -0.01008 0.99973
1403636582.013555527 -0.17254 0.00173 0.04440 -0.01839 -0.02963 -0.00721 0.99937
1403636582.113555431 -0.21987 0.00307 0.05509 -0.01989 -0.04677 -0.00809 0.99867
1403636582.213555574 -0.24345 0.00169 0.05872 -0.01657 -0.05976 -0.00782 0.99804
1403636582.313555479 -0.23373 -0.00188 0.05744 -0.01422 -0.06413 -0.00787 0.99781
1403636582.413555384 -0.19221 -0.00754 0.04695 -0.01285 -0.05505 -0.00725 0.99837
1403636582.513555527 -0.13462 -0.01177 0.03207 -0.01411 -0.04101 -0.00900 0.99902
1403636582.613555431 -0.07051 -0.01488 0.01453 -0.01874 -0.03302 -0.01182 0.99921
1403636582.713555574 -0.00579 -0.01615 -0.00407 -0.02258 -0.02835 -0.01151 0.99928
1403636582.813555479 0.05719 -0.01531 -0.01905 -0.02787 -0.01978 -0.00726 0.99939
1403636582.913555384 0.11669 -0.01451 -0.03435 -0.03548 -0.00455 -0.00259 0.99936
1403636583.013555527 0.16097 -0.01241 -0.04872 -0.03866 0.01238 -0.00227 0.99917
1403636583.113555431 0.17842 -0.01029 -0.05495 -0.03926 0.02002 -0.00460 0.99902
1403636583.213555574 0.16564 -0.00764 -0.05255 -0.04180 0.01889 -0.00890 0.99891
1403636583.313555479 0.12772 -0.00537 -0.03993 -0.04015 0.01522 -0.00985 0.99903
1403636583.413555384 0.07355 -0.00091 -0.02180 -0.03724 0.01086 -0.00974 0.99920
1403636583.513555527 0.00948 0.00548 -0.00279 -0.03347 0.00465 -0.01226 0.99935
1403636583.613555431 -0.05770 0.01170 0.01489 -0.03561 -0.00506 -0.01563 0.99923
1403636583.713555574 -0.12432 0.01512 0.03324 -0.03111 -0.02317 -0.00999 0.99920
1403636583.813555479 -0.18139 0.02004 0.04506 -0.02882 -0.04400 -0.00291 0.99861
1403636583.913555384 -0.22767 0.02060 0.05648 -0.02962 -0.05647 -0.00538 0.99795
1403636584.013555527 -0.25479 0.02028 0.06011 -0.02529 -0.06112 -0.01000 0.99776
1403636584.113555431 -0.25659 0.01705 0.05864 -0.01865 -0.06126 -0.01069 0.99789
1403636584.213555574 -0.22974 0.01391 0.05164 -0.01599 -0.06128 -0.01172 0.99792
1403636584.313555479 -0.21626 -0.00133 0.03093 -0.02106 -0.04346 -0.01184 0.99876
1403636584.413555384 -0.11827 0.00859 0.02603 -0.02091 -0.05450 -0.01672 0.99816
1403636584.513555527 -0.04816 0.00544 0.01318 -0.02605 -0.04620 -0.02031 0.99839
1403636584.613555431 0.02599 0.00366 -0.00406 -0.03015 -0.03074 -0.01903 0.99889
1403636584.713555574 0.09513 0.00140 -0.02171 -0.03681 -0.00953 -0.01801 0.99911
1403636584.813555479 0.15261 -0.00204 -0.03765 -0.04214 0.00874 -0.01764 0.99892
1403636584.913555384 0.19051 -0.00637 -0.04921 -0.04245 0.02043 -0.01389 0.99879
1403636585.013555527 0.20253 -0.00634 -0.05261 -0.04486 0.02298 -0.00929 0.99869
1403636585.113555431 0.18967 -0.00649 -0.04796 -0.04684 0.01945 -0.00773 0.99868
1403636585.213555574 0.15606 -0.00310 -0.03666 -0.05221 0.01363 -0.00757 0.99851
1403636585.313555479 0.11169 0.00297 -0.02172 -0.05789 0.00727 -0.01359 0.99820
1403636585.413555384 0.06054 0.01038 -0.00561 -0.05962 0.00063 -0.02029 0.99801
1403636585.513555527 0.00911 0.01643 0.00729 -0.05385 -0.00926 -0.02340 0.99823
1403636585.613555431 0.10842 0.00974 -0.01672 -0.04418 -0.03807 -0.03135 0.99781
1403636585.713555574 -0.07115 0.01879 0.01337 -0.02886 -0.03483 -0.01843 0.99881
1403636585.813555479 -0.08854 0.02016 0.00630 -0.02051 -0.05028 -0.01096 0.99846
1403636585.913555384 -0.09604 0.01880 -0.00111 -0.01481 -0.06856 -0.00394 0.99753
1403636586.013555527 -0.09762 0.01824 -0.00767 -0.01872 -0.09101 0.00114 0.99567
1403636586.113555431 -0.09652 0.01694 -0.01381 -0.03246 -0.11392 0.00402 0.99295
1403636586.213555574 -0.09516 0.01239 -0.01976 -0.04038 -0.13135 0.00922 0.99047
1403636586.313555479 -0.09436 0.00778 -0.02721 -0.04237 -0.15043 0.01401 0.98761
1403636586.413555384 -0.09625 0.00567 -0.03707 -0.04413 -0.17048 0.01980 0.98417
1403636586.513555527 -0.09827 0.00673 -0.04808 -0.04427 -0.18841 0.01965 0.98089
1403636586.613555431 -0.09638 0.01169 -0.05606 -0.04163 -0.19871 0.01887 0.97899
1403636586.713555574 -0.09267 0.02045 -0.05894 -0.04050 -0.19648 0.01968 0.97947
1403636586.813555479 -0.08913 0.02918 -0.05729 -0.03625 -0.18842 0.02078 0.98120
1403636586.913555384 -0.08785 0.03477 -0.05357 -0.03328 -0.18206 0.01767 0.98257
1403636587.013555527 -0.08652 0.03677 -0.04864 -0.02864 -0.17872 0.01349 0.98339
1403636587.113555431 -0.08436 0.03920 -0.04339 -0.02610 -0.18189 0.01046 0.98292
1403636587.213555574 -0.08278 0.04578 -0.03811 -0.02498 -0.18553 0.00851 0.98228
1403636587.313555479 -0.08124 0.05925 -0.03249 -0.02597 -0.18697 0.01027 0.98197
1403636587.413555384 -0.07884 0.07981 -0.02647 -0.02830 -0.18851 0.01258 0.98158
1403636587.513555527 -0.07656 0.10677 -0.02205 -0.02996 -0.19037 0.01692 0.98111
