1403636580.813555479 -0.00807 0.01426 -0.16356 0.84040 0.04490 0.53841 -0.04271
1403636580.913555384 -0.00107 0.01511 -0.08544 0.83248 0.04543 0.55123 -0.03268
1403636581.013555527 0.00296 0.01646 -0.01035 0.82127 0.06316 0.56453 -0.05319
1403636581.113555431 0.00756 0.01426 0.05476 0.81287 0.07432 0.57281 -0.07489
1403636581.213555574 0.01323 0.01078 0.11020 0.80586 0.07114 0.58195 -0.08289
1403636581.313555479 0.01633 0.00659 0.14998 0.79757 0.07094 0.59228 -0.08977
1403636581.413555384 0.01618 0.00259 0.16027 0.79428 0.07312 0.59624 -0.09093
1403636581.513555527 0.01615 -0.00172 0.13529 0.79908 0.08071 0.58848 -0.09301
1403636581.613555431 0.01500 -0.00287 0.08589 0.80763 0.08161 0.57598 -0.09661
1403636581.713555574 0.01238 -0.00300 0.02353 0.81285 0.08278 0.56827 -0.09741
1403636581.813555479 0.00707 -0.00264 -0.04256 0.81568 0.08433 0.56312 -0.10225
1403636581.913555384 0.00135 0.00056 -0.11102 0.82021 0.08563 0.55518 -0.10814
1403636582.013555527 -0.00322 0.00200 -0.17468 0.82845 0.08648 0.54194 -0.11176
1403636582.113555431 -0.00911 0.00588 -0.22376 0.83802 0.08926 0.52709 -0.10927
1403636582.213555574 -0.01490 0.00876 -0.24790 0.84448 0.09209 0.51596 -0.11025
1403636582.313555479 -0.01310 0.01088 -0.23633 0.84627 0.09296 0.51292 -0.11005
1403636582.413555384 -0.00962 0.01231 -0.19247 0.84170 0.09156 0.52024 -0.11186
1403636582.513555527 -0.00393 0.01141 -0.13243 0.83417 0.09034 0.53260 -0.11106
1403636582.613555431 0.00178 0.00837 -0.06614 0.83026 0.08902 0.53976 -0.10677
1403636582.713555574 0.00763 0.00346 0.00054 0.82850 0.08506 0.54379 -0.10321
1403636582.813555479 0.01565 -0.00327 0.06581 0.82495 0.07664 0.55084 -0.10082
1403636582.913555384 0.02308 -0.01057 0.12797 0.81735 0.06745 0.56344 -0.09963
1403636583.013555527 0.02594 -0.01653 0.17555 0.80768 0.06376 0.57765 -0.09949
1403636583.113555431 0.02681 -0.01969 0.19438 0.80279 0.06542 0.58417 -0.09995
1403636583.213555574 0.02400 -0.02126 0.17984 0.80205 0.06776 0.58565 -0.09560
1403636583.313555479 0.02258 -0.01987 0.13890 0.80318 0.07022 0.58360 -0.09692
1403636583.413555384 0.02141 -0.01758 0.08024 0.80513 0.07244 0.58023 -0.09926
1403636583.513555527 0.01796 -0.01624 0.01247 0.80765 0.07711 0.57605 -0.09964
1403636583.613555431 0.01540 -0.01538 -0.05870 0.81250 0.08029 0.56939 -0.09590
1403636583.713555574 0.00980 -0.01245 -0.12684 0.82294 0.07853 0.55412 -0.09771
1403636583.813555479 0.00340 -0.01263 -0.18551 0.83468 0.07384 0.53709 -0.09693
1403636583.913555384 -0.00235 -0.01162 -0.23238 0.84157 0.07655 0.52654 -0.09299
1403636584.013555527 -0.00855 -0.01076 -0.26026 0.84331 0.08225 0.52312 -0.09173
1403636584.113555431 -0.01060 -0.00767 -0.26146 0.84269 0.08588 0.52279 -0.09585
1403636584.213555574 -0.00748 -0.00775 -0.23270 0.84229 0.08626 0.52353 -0.09501
1403636584.313555479 -0.00250 -0.00830 -0.18272 0.84048 0.08509 0.52679 -0.09407
1403636584.413555384 0.00621 -0.01034 -0.11917 0.83853 0.08566 0.53096 -0.08721
1403636584.513555527 0.01635 -0.01313 -0.04741 0.83418 0.08496 0.53871 -0.08194
1403636584.613555431 0.02590 -0.01587 0.02747 0.82632 0.08022 0.55144 -0.08165
1403636584.713555574 0.03249 -0.01882 0.09825 0.81508 0.07356 0.56913 -0.07950
1403636584.813555479 0.03528 -0.02085 0.15806 0.80475 0.06853 0.58449 -0.07777
1403636584.913555384 0.03439 -0.02190 0.20017 0.79805 0.06473 0.59344 -0.08213
1403636585.013555527 0.03410 -0.02218 0.21410 0.79695 0.06011 0.59513 -0.08412
1403636585.113555431 0.03464 -0.02129 0.20008 0.79937 0.05810 0.59219 -0.08333
1403636585.213555574 0.03533 -0.02009 0.16392 0.80310 0.05465 0.58831 -0.07706
1403636585.313555479 0.03720 -0.02019 0.11512 0.80677 0.05606 0.58440 -0.06682
1403636585.413555384 0.03773 -0.02122 0.06095 0.81014 0.06025 0.58011 -0.05925
1403636585.513555527 0.03273 -0.02274 0.00710 0.81457 0.06482 0.57357 -0.05740
1403636585.613555431 0.02476 -0.02358 -0.03966 0.82068 0.07509 0.56222 -0.06904
1403636585.713555574 0.01221 -0.02530 -0.07147 0.82789 0.07874 0.54965 -0.07925
1403636585.813555479 0.00081 -0.02730 -0.08791 0.83602 0.07734 0.53635 -0.08610
1403636585.913555384 -0.00946 -0.02915 -0.09162 0.84538 0.07500 0.52107 -0.09048
1403636586.013555527 -0.01694 -0.03078 -0.09050 0.85776 0.07033 0.50162 -0.08760
1403636586.113555431 -0.02288 -0.03138 -0.08725 0.87065 0.06227 0.48200 -0.07590
1403636586.213555574 -0.02967 -0.02866 -0.08192 0.87981 0.05583 0.46665 -0.07102
