time,cpu_usage,memory_usage
0.0,0,76365824
1.018502,0.9975990788432423,139431936
2.9108,0.9960592898158747,284102656
4.883436,1.0050884238146318,416354304
6.566756,1.0003240168238956,531435520
8.285099,1.0039338240386233,645992448
9.936355,0.5677246592896559,769126400
11.409057,0.24208219110179793,778022912
12.896411,1.007361810974388,789909504
14.173175,1.2500467925160796,795803648
15.184743,1.080505177111178,797687808
16.243962,1.159398984534832,800874496
18.024577,1.1403132136930219,804638720
19.289183,1.2282466594338475,808247296
20.949955,1.1140645428752411,810655744
22.207875,0.9129490849974561,811982848
23.829876,1.15502102711404,816332800
24.890339,1.0690264969169128,818556928
26.089124,1.4695947596941903,823296000
27.381814,1.2464113461077289,826703872
28.92581,1.5227819249531735,830140416
30.336808,1.401806618436029,832335872
32.298471,1.3740863558113703,837885952
33.479926,1.4942927838978208,843087872
34.913111,1.5716649504425457,846475264
36.412944,1.4657589584973794,847147008
37.503405,0.8406101584559191,847671296
38.734476,0.7585418988831676,847581184
40.050799,0.7786339363514883,847642624
41.852153,0.6906341790675237,847761408
43.037978,0.7194667316003626,847929344
44.633458,0.7149236267455562,847929344
46.131857,0.7067847762845544,847929344
47.426699,0.7256118368109777,847929344
49.182349,0.7242332606157263,847929344
50.336739,0.988051202799747,848224256
51.479376,1.549813605720802,851378176
52.687974,1.3781370679084362,852602880
54.185427,1.5286908083258706,854474752
55.523815,1.548763089627223,856866816
57.031245,1.4194470482874826,859987968
58.151095,1.5306892262356566,861253632
59.641625,1.3451230428102756,862425088
60.659026,1.5300772802464317,864059392
62.206846,1.5190370230388546,866557952
63.727078,1.5607141929652844,871768064
65.37914,1.5456923959270294,875859968
66.450518,1.367046562464415,876896256
67.755891,1.5293628939774302,878817280
69.044881,1.5171528545605475,882798592
70.957922,1.420859526272568,888389632
72.81248,1.491399140388168,891101184
73.929721,1.0610131162390208,891322368
75.43818,1.6905725485412597,893538304
77.33062,1.5172120917968337,895152128
78.551363,1.6090038722319113,896364544
80.200463,1.6562965429628282,897843200
81.236722,1.3500623212922638,898408448
82.253944,1.6963671017732607,900046848
84.024512,1.632875965226978,904187904
85.862858,1.6019173338424866,909545472
87.409726,1.6849060411101657,911208448
89.179674,1.4403317978833277,915456000
91.156843,1.5749188147295452,919040000
92.763835,1.5601464898394017,928305152
94.596854,1.5541142235841527,933076992
95.987287,1.4398708704410785,934674432
97.611994,1.3319232501614138,936304640
98.871371,1.121920263749457,937132032
99.979704,1.3752547645878992,938012672
101.290429,1.4956258452383222,941547520
103.219501,1.61012985984971,949481472
104.806339,1.5266195049526166,955035648
106.367161,1.7861202257528406,958652416
108.117304,1.6600437569958568,959856640
109.781732,1.5867468583801763,957546496
111.773141,1.7595549221681734,960335872
113.731142,1.8588237115302801,959414272
115.680126,1.749950854906967,960339968
117.666479,1.7662371119332767,964149248
118.980055,1.5374237074977009,962240512
120.797278,1.118541640183951,963117056
122.077609,1.5742846631066498,963629056
123.656182,1.761992934124681,966991872
125.123663,1.689022213575508,968396800
126.447771,0.8296504174886037,967041024
127.514874,1.2009675176623065,967069696
128.994059,0.8533949154433016,967098368
130.432008,1.7018126651223375,993284096
131.813844,1.8079454732688973,994205696
132.92888,1.443034069752008,994017280
134.623492,1.7422925926406754,993095680
136.622641,1.7457964288804886,994988032
138.248171,1.7228467509058585,994754560
139.978983,1.8247299250294082,995348480
141.487669,1.8137577461446583,995708928
143.13498,1.7085299224008095,996069376
144.393122,1.784856118784684,996700160
145.912571,1.7695577409969008,998891520
146.928401,1.3023981748914681,997765120
148.604248,1.875938891796208,991690752
150.30677,1.8936625418056272,996765696
152.126794,1.7009483336483475,992206848
153.94467,1.558503723026213,999837696
155.927462,1.887272107714778,992759808
157.763602,1.9419738908797803,994361344
159.750911,1.68020047159249,993570816
161.211111,1.877272842076428,994246656
162.38463,1.8140973286329407,994979840
