time,cpu_usage,memory_usage
0.0,0,80134144
1.848601,0.9982369099659688,139354112
3.524966,1.0264595425220642,246378496
5.069695,1.0026717372432317,331051008
6.416705,1.0037860951292121,406388736
8.414788,1.00376807369864,513605632
10.01562,0.8458564852526687,663564288
11.297558,3.0127655019197497,678600704
12.999354,3.2572506957355642,678694912
14.299545,3.3198249518724556,690536448
16.253486,3.714386100706214,705351680
17.567174,3.7608713834639578,714244096
19.381374,3.7222617985889097,720912384
21.283669,3.1636818579662984,721752064
22.433822,3.0266512663967315,722169856
23.537552,3.4785194250405445,722542592
25.28234,3.0531160278498017,722866176
27.108308,3.0720110067646313,722657280
29.075109,3.1572791319508178,722862080
30.464576,3.5890336351996845,727674880
31.772867,3.8295265992046112,735432704
33.688918,3.4705185300391275,745185280
34.939386,3.606449740417188,751095808
36.554515,3.6448817029475666,760827904
37.904947,3.6216075093007274,762486784
39.087159,3.737753677005478,763994112
40.941506,3.5814782729446,771256320
42.063807,3.7252606519997755,778772480
43.386544,3.841638160874006,791142400
44.712778,3.821151961870982,794935296
46.020011,3.6714078438962297,800366592
47.06806,3.692134617751651,803684352
48.228682,3.8573684696654036,814387200
49.274885,3.5872319540280424,817987584
50.744631,3.4780625053580687,826208256
51.880586,2.937287512269412,827269120
53.864053,3.342556490226457,832073728
55.759006,3.425735241982255,844259328
57.151988,3.4840162536199317,855482368
58.606082,3.520177850262775,862437376
59.632136,3.435907240749512,866148352
61.494875,3.416334504726642,869138432
62.852677,3.1378652520765176,873254912
64.259759,3.4528979547744907,876584960
65.482181,3.2053493016323333,886599680
66.90165,3.170791743954958,884277248
68.845382,3.4448357988652756,889421824
70.499633,3.4872629606994345,891006976
72.472757,3.429495911559537,893509632
74.355556,3.5938632461563875,900493312
76.22256,3.447276740703287,913084416
77.644626,3.5160388125445654,922603520
79.366623,2.9940022404220215,923054080
80.503115,3.2906853906582714,926564352
81.84966,2.7105287108860083,926650368
83.791477,2.763548773133617,926744576
85.521544,2.719379895691901,926875648
86.912153,2.9022221343310735,926941184
88.846147,2.8872283218045145,926777344
90.738289,3.0373521294913384,932446208
91.942117,3.7285002849244244,935792640
93.267985,3.859861713986611,939147264
94.569021,3.618938804152998,940544000
95.593713,3.8047313748911873,942587904
97.181106,3.608275344542908,946503680
98.673252,3.7180558008398643,951365632
99.969253,3.6985711808864346,964714496
101.283112,3.418413295490612,989110272
102.66873,3.543162331898113,995328000
104.431386,3.450547333682806,1004040192
105.915596,3.433546665903073,1005170688
107.455349,3.432465398021631,1018814464
108.643025,3.209905721762501,1020690432
109.887706,3.142916695924498,1022488576
111.880599,3.3613578365722594,1017569280
113.644692,3.0148378532197566,1037262848
115.320398,3.3846911952335312,1047306240
117.313945,3.4022875818829452,1056006144
118.44755,3.4179532650261777,1124454400
120.098494,4.305645554301054,1239515136
121.877378,4.085355606661255,1259417600
123.097639,4.2474643973707265,1266704384
124.737681,4.095364040677007,1271402496
126.160476,4.373322796326948,1273552896
127.625569,4.368380435235169,1274560512
129.386017,3.5393626866570327,1275392000
130.532687,4.408173421298194,1278787584
132.458371,4.281831278132861,1290309632
134.145785,4.216019215794109,1289277440
135.230838,4.063848319851657,1289084928
137.077924,4.200971661308677,1290600448
138.720593,4.524950808105589,1295118336
140.423074,4.39275055463174,1297260544
141.591842,4.48203542790357,1301688320
143.459479,4.27520592224292,1302695936
144.955375,4.057829483466765,1302687744
146.044822,1.3420147304090975,1302540288
