time,cpu_usage,memory_usage
0.0,0,79056896
1.772236,0.9925227435849402,130904064
3.6514,1.0134659407055477,141479936
5.472322,0.9885524459586956,257470464
7.134965,1.0034714096772428,328802304
8.17444,1.0055978277495852,371372032
9.76943,1.528977261299444,519876608
11.539913,1.0630823329001182,565424128
12.617901,1.0666634851222834,590807040
14.180691,1.0718629700727544,629092352
15.673287,1.0797405573912833,665198592
16.855138,1.0405391161830044,691359744
18.479318,1.0776606866234038,729677824
19.572121,1.079803314961617,756768768
20.939399,1.0667768895572078,787566592
22.89022,1.2978214910542791,850989056
23.940448,1.4351809864143787,857010176
24.95396,1.4267367786469227,862318592
26.88797,1.397920647256219,874123264
28.850445,1.5177424176104155,884318208
29.905592,1.9895148912900287,894193664
31.597651,2.1863048965786653,905699328
32.950699,1.9788964870425882,914960384
34.239751,1.5992484570056134,922230784
35.885691,1.5880470296608624,928231424
37.856707,1.782357460822236,936742912
39.523584,1.7496197667854316,946606080
41.201541,1.8333891023429087,956944384
42.293974,1.6962633680967163,963428352
43.591655,1.5214297689493796,970874880
45.040687,2.0519461930447362,978710528
46.916253,1.7672418006084563,985137152
48.449593,2.2457780616171235,993288192
49.866927,1.9942038771383457,994754560
51.034393,2.2011282230060663,1004040192
53.013098,1.5776372900457623,1011924992
54.415894,1.3095480989395465,1016459264
55.575803,1.817365565746968,1021337600
57.421419,1.9894413052335913,1031598080
58.478518,1.8497612872588092,1035915264
59.585909,1.6819460768599348,1043451904
60.814794,1.5363580595417798,1050173440
62.14096,1.5384642352465678,1052815360
63.159448,1.8020861659636636,1062313984
64.880075,2.035847066214816,1067921408
66.748241,1.8111206413134593,1071988736
68.494627,1.3271184675094738,1082507264
70.317116,1.3064059448369785,1088724992
71.92417,1.6808159302674335,1096437760
73.623263,1.5395153078730828,1103859712
74.938595,1.6111035327962826,1109966848
76.390307,1.41176959410682,1117880320
78.120242,1.9051603239428072,1124114432
79.848152,1.9946060286704748,1134002176
81.149731,2.0363692461233627,1140006912
82.621159,1.7332421362105384,1146208256
83.759861,1.3952665587660336,1152655360
84.91078,1.2989382415269883,1157361664
86.097531,1.3130626095954416,1163116544
87.131926,1.316856491959068,1168351232
88.410462,1.8183396548865265,1172430848
89.93995,1.407152139147218,1179656192
91.446423,1.4067419721428793,1183875072
92.659034,1.942647905222697,1187659776
94.234313,1.4216756009570368,1193545728
95.873231,1.3672850667330518,1202708480
97.010165,1.3583801812594223,1202864128
98.679931,1.3496593834106096,1210343424
