1403638129.745096922 0.00474 0.00379 0.04091 0.83643 0.01730 0.54734 -0.02243
1403638129.845097065 0.00663 0.00882 0.06132 0.83975 0.01934 0.54215 -0.02288
1403638129.945096970 0.00905 0.01491 0.09140 0.84449 0.02699 0.53451 -0.02006
1403638130.045097113 0.01224 0.02030 0.13135 0.83765 0.02263 0.54512 -0.02607
1403638130.145097017 0.01507 0.02469 0.17463 0.83104 0.01787 0.55482 -0.03512
1403638130.245096922 0.01843 0.02856 0.21585 0.83079 0.02430 0.55476 -0.03802
1403638130.345097065 0.01988 0.03280 0.25365 0.82449 0.01780 0.56354 -0.04830
1403638130.445096970 0.02041 0.03724 0.28721 0.82058 0.01364 0.56837 -0.05847
1403638130.545097113 0.01979 0.04159 0.31552 0.82282 0.02524 0.56519 -0.05378
1403638130.645097017 0.01657 0.04137 0.34479 0.81958 0.02738 0.56997 -0.05173
1403638130.745096922 0.01411 0.04137 0.37624 0.81167 0.01499 0.58029 -0.06497
1403638130.845097065 0.01030 0.03911 0.40016 0.80841 0.00843 0.58338 -0.07787
1403638130.945096970 0.00598 0.03507 0.41647 0.80348 0.00543 0.58975 -0.08113
1403638131.045097113 0.00265 0.03031 0.42358 0.79234 -0.00259 0.60477 -0.08025
1403638131.145097017 0.00183 0.02859 0.41870 0.79340 0.00007 0.60409 -0.07477
1403638131.245096922 0.00256 0.02970 0.39773 0.80505 0.01476 0.58982 -0.06147
1403638131.345097065 0.00261 0.02878 0.37002 0.81186 0.02286 0.58079 -0.05515
1403638131.445096970 0.00117 0.02502 0.33970 0.81149 0.02051 0.58151 -0.05398
1403638131.545097113 -0.00111 0.02139 0.30638 0.81353 0.02331 0.57917 -0.04686
1403638131.645097017 -0.00327 0.01806 0.26987 0.81690 0.02646 0.57449 -0.04407
1403638131.745096922 -0.00579 0.01428 0.22696 0.81694 0.02895 0.57462 -0.03982
1403638131.845097065 -0.00891 0.01128 0.18340 0.81827 0.03437 0.57310 -0.02847
1403638131.945096970 -0.01231 0.00925 0.14517 0.81897 0.03640 0.57227 -0.02170
1403638132.045097113 -0.01422 0.00972 0.12137 0.82273 0.04890 0.56619 -0.01229
1403638132.145097017 -0.01354 0.01120 0.12031 0.82746 0.06201 0.55806 -0.00569
1403638132.245096922 -0.01245 0.01386 0.14878 0.82299 0.05936 0.56481 -0.01224
1403638132.345097065 -0.01364 0.01082 0.19465 0.81553 0.05291 0.57580 -0.02364
1403638132.445096970 -0.01513 0.01189 0.24980 0.81137 0.04566 0.58133 -0.04073
1403638132.545097113 -0.01573 0.01461 0.30806 0.79897 0.03035 0.59743 -0.06175
1403638132.645097017 -0.01486 0.02066 0.35764 0.78971 0.01992 0.60859 -0.07464
1403638132.745096922 -0.01422 0.03059 0.38985 0.79643 0.01929 0.59948 -0.07710
1403638132.845097065 -0.01485 0.04015 0.40837 0.79544 0.01439 0.60062 -0.07956
1403638132.945096970 -0.01602 0.04371 0.41182 0.78653 0.00576 0.61139 -0.08682
1403638133.045097113 -0.01452 0.03912 0.40138 0.78593 0.01438 0.61219 -0.08566
1403638133.145097017 -0.01176 0.02485 0.38090 0.79206 0.02428 0.60547 -0.07390
1403638133.245096922 -0.00840 -0.00084 0.35797 0.79402 0.01803 0.60460 -0.06056
1403638133.345097065 -0.00696 -0.03643 0.33355 0.79813 0.00893 0.60100 -0.04129
1403638133.445096970 -0.00877 -0.07779 0.31063 0.80368 -0.00064 0.59471 -0.02047
1403638133.545097113 -0.01612 -0.12252 0.29304 0.80474 -0.02117 0.59323 -0.00541
1403638133.645097017 -0.02892 -0.16577 0.27647 0.80786 -0.04186 0.58787 -0.00351
1403638133.745096922 -0.04323 -0.20441 0.26143 0.81106 -0.05787 0.58208 0.00449
1403638133.845097065 -0.05298 -0.23624 0.24740 0.81258 -0.06871 0.57833 0.02298
1403638133.945096970 -0.05197 -0.25213 0.23534 0.81378 -0.07667 0.57506 0.03438
1403638134.045097113 -0.03725 -0.24955 0.23112 0.81329 -0.07824 0.57525 0.03904
1403638134.145097017 -0.01071 -0.23236 0.23093 0.81790 -0.06937 0.56956 0.04270
1403638134.245096922 0.02514 -0.20546 0.23356 0.81220 -0.07202 0.57738 0.04220
1403638134.345097065 0.06434 -0.17122 0.23756 0.80819 -0.07926 0.58246 0.03599
1403638134.445096970 0.10284 -0.13210 0.23971 0.81143 -0.08268 0.57792 0.02741
1403638134.545097113 0.13349 -0.09223 0.24265 0.81032 -0.08829 0.57898 0.01952
1403638134.645097017 0.15552 -0.04877 0.24600 0.81051 -0.09051 0.57858 0.01065
1403638134.745096922 0.17008 -0.00339 0.25079 0.81618 -0.08693 0.57119 0.00661
1403638134.845097065 0.18015 0.04094 0.25959 0.82209 -0.08093 0.56351 0.00843
1403638134.945096970 0.18642 0.08014 0.26955 0.81958 -0.08002 0.56727 0.00973
1403638135.045097113 0.18932 0.11322 0.27287 0.81889 -0.07756 0.56857 0.01141
1403638135.145097017 0.18922 0.13726 0.26871 0.82402 -0.06869 0.56221 0.01381
1403638135.245096922 0.18395 0.14724 0.25942 0.82778 -0.06424 0.55713 0.01620
1403638135.345097065 0.17465 0.14184 0.24774 0.82584 -0.06452 0.55989 0.01876
1403638135.445096970 0.16220 0.12689 0.23511 0.82541 -0.06570 0.56006 0.02656
1403638135.545097113 0.14841 0.10408 0.22448 0.82959 -0.06573 0.55348 0.03337
1403638135.645097017 0.13574 0.07236 0.22169 0.83016 -0.06837 0.55165 0.04299
1403638135.745096922 0.12105 0.03716 0.21917 0.82405 -0.08326 0.55871 0.04298
1403638135.845097065 0.10173 0.00401 0.21452 0.82516 -0.08767 0.55627 0.04464
1403638135.945096970 0.07853 -0.02776 0.21575 0.83262 -0.08061 0.54492 0.05749
1403638136.045097113 0.05487 -0.06163 0.23040 0.83169 -0.08083 0.54499 0.06890
1403638136.145097017 0.03220 -0.10288 0.25100 0.82109 -0.09245 0.55874 0.07127
1403638136.245096922 0.00744 -0.14607 0.26204 0.81438 -0.10247 0.56689 0.07012
1403638136.345097065 -0.01622 -0.18650 0.26086 0.81414 -0.10418 0.56544 0.08123
1403638136.445096970 -0.03540 -0.21512 0.25451 0.81688 -0.10452 0.56033 0.08838
1403638136.545097113 -0.04602 -0.22510 0.25513 0.81858 -0.11263 0.55631 0.08812
1403638136.645097017 -0.04753 -0.21377 0.26615 0.81743 -0.11933 0.55819 0.07746
1403638136.745096922 -0.04269 -0.18564 0.28120 0.81757 -0.11717 0.56025 0.06304
1403638136.845097065 -0.03256 -0.14685 0.29686 0.81466 -0.11440 0.56707 0.04094
