time,cpu_usage,memory_usage
0.0,0,77352960
1.576203,0.9929726589785707,137240576
3.545525,1.0144878156035428,260870144
5.129153,1.0034181253425678,370577408
6.742383,1.0023514756110412,480677888
8.143511,1.0051424559355033,574918656
9.323504,1.002895418871129,652251136
11.138578,0.9998847925759501,808210432
12.508536,1.2695234956108143,828186624
14.384546,1.2486204609783529,862339072
15.576535,1.7179038623678575,889466880
17.464057,1.854054367048437,928309248
19.404415,2.0542843985491337,957300736
20.517059,1.7068611577467725,974106624
22.044422,1.3789731753355292,995913728
23.622396,1.2440601885709144,1016098816
25.348318,1.3529048641827384,1035689984
26.69433,1.4788837736959255,1055793152
28.670745,1.3511706235785501,1080934400
30.100567,1.6366184378195328,1100849152
31.709854,2.0326122779839766,1131966464
33.492287,2.253473314284464,1155788800
35.212431,2.29171737017366,1186295808
36.770428,2.2036854762878235,1215504384
37.782058,2.2445883317023023,1228791808
39.038266,2.0966041913441087,1249288192
40.057918,2.0467040235295966,1265451008
41.671047,2.4099095627194105,1290948608
43.007925,2.1500297005411113,1310801920
44.978888,1.9092268769124534,1338671104
46.895815,1.4900789174548639,1363873792
48.633193,1.4331593550741404,1386176512
50.030913,1.6611291095498384,1412141056
51.161159,2.3328722915188376,1430519808
52.594812,1.7463474718080316,1451986944
54.232889,2.046002395491787,1483137024
55.568502,2.1096387860854904,1499615232
56.730173,2.4179704167531084,1520762880
58.420341,2.3467947144899206,1532874752
60.059968,2.236867106360166,1555525632
61.154514,1.8910631120117383,1423437824
62.625405,1.5422714694698656,1379221504
64.209173,1.7828895065438877,1358938112
65.55725,1.7617467815265746,1367748608
67.270677,1.3366493156697075,1369698304
68.32952,1.91834304519178,1368563712
69.37189,2.0676394974912937,1300992000
70.424285,2.2095607656820873,1276985344
72.236209,1.798718017974264,1262944256
74.23498,1.8443197569906709,1243238400
75.613755,2.329058120432993,1249062912
76.913577,2.227510534519342,1263345664
78.482969,1.7279989384424033,1223069696
79.67904,1.1174848223893064,1236094976
81.252745,1.308506272776664,1260371968
83.110253,1.7154118334887387,1232248832
84.246091,1.284761066278818,1218719744
85.970896,1.3241691310032149,1201782784
87.149299,1.1305601004070764,1199054848
88.406715,0.9581441328883997,1194442752
90.025251,1.3123803270362846,1194917888
91.199279,1.5911780536750402,1207345152
92.444097,2.119538199158431,1163915264
93.68631,2.1309621820090436,1185558528
95.007788,1.7697638530493887,1205456896
96.674559,1.805739710494123,1233850368
98.101572,2.2418773024492418,1257631744
99.579637,2.358511623643074,1287127040
101.498988,2.4860175330098557,1324556288
103.204611,2.417839802816918,1354174464
104.907903,2.2372403345991176,1391923200
105.916716,2.523832345538767,1408126976
106.946064,2.6055217875781564,1435004928
108.469318,2.56787132546509,1474764800
110.367313,2.4426323414972115,1514074112
112.299759,1.6146765229144824,1542934528
113.49879,1.6676336441676654,1560211456
114.586501,1.2082858341967673,1575464960
116.377798,1.4309782699351363,1595461632
117.765204,2.3289572994494763,1597997056
118.778902,1.9491891766581368,1598062592
119.869034,1.9115979303423805,1601056768
121.619832,1.8200031562750243,1629646848
123.481071,1.5174448799966045,1572024320
124.619136,1.3010647265314372,1581010944
126.184859,1.407691101171791,1550372864
127.230775,1.654943539442938,1529262080
128.562256,2.1345282043078346,1544867840
130.20425,1.9591576899793788,1573269504
131.446083,2.0760062117853204,1593966592
133.033289,1.6817470971001873,1619361792
134.375633,1.3946203015024465,1639665664
135.431212,1.5231917904770746,1655521280
137.391352,2.1960488679380044,1687261184
138.73859,2.4062071029766083,1711702016
140.32263,1.9124872105502386,1737908224
141.970658,1.9260642240301742,1768484864
143.534544,1.462491782009686,1793167360
145.423151,1.0544342279786107,1819369472
146.707805,0.07175403104649189,1811988480
